,Year,State,Tax,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE,PRECIP,N_WET_NH4,N_WET_NO3,N_WET,N_DRY_HNO3,N_DRY_NO3,N_DRY_TNO3,N_DRY_NH4,N_DRY_NH3,N_DRY_NH3NET,N_DRY_NOM,N_DRY_NRED,N_DRY_NOXI,N_DRY,S_WET_SO4,S_WET,S_DRY_SO2,S_DRY_SO4,S_DRY,NA_DRY,NA_WET,MG_DRY,MG_WET,K_DRY,K_WET,CA_DRY,CA_WET,CL_DRY,CL_WET
129,2004,KY,8463400.0,4348181,2139425,2208756,1903419,1966562,170703,173794,6447,5723,23824,26965,1760,1450,33272,34262,1934778,1998784,189490,193487,17177,16923,30207,33399,3030,2738,2064593,2149411,1838992,1915756,166247,170057,4456,4294,23187,26403,1114,1024,30597,31877,1867925,1945831,183719,188537,13919,14362,29027,32341,2179,2133,74832,59345,64427,50806,4456,3737,1991,1429,637,562,646,426,2675,2385,66853,52953,5771,4950,3258,2561,1180,1058,851,605,139.69819999999999,2.3216,2.599,4.9206,4.5164,0.1418,4.6579999999999995,0.3212,0.9986,-0.0482,1.3661999999999999,1.3196,6.0241999999999996,7.344200000000001,5.5847999999999995,5.5847999999999995,8.2386,0.29500000000000004,8.5338,0.0974,0.9298,0.032799999999999996,0.198,0.038400000000000004,0.3346,0.1744,1.2438,0.0382,1.7006000000000001
130,2004,MD,12227428.0,5788645,2799911,2988734,1747482,1798342,809748,927900,16163,14834,156577,173158,2844,2595,67097,71905,1804251,1857887,847935,971374,34970,35945,180680,197797,5813,5885,2550898,2762335,1547593,1619023,784337,902108,6821,7270,153874,170473,1243,1359,57030,62102,1595584,1670080,816637,939582,21199,24162,175691,192848,3758,4168,249013,226399,199889,179319,25411,25792,9342,7564,2703,2685,1601,1236,10067,9803,208667,187807,31298,31792,13771,11783,4989,4949,2055,1717,114.8655,2.5505,2.743,5.2935,5.2035,0.385,5.5885,0.4495,0.5865,-0.1405,2.6535,1.036,8.2415,9.278,6.4,6.4,8.749,0.469,9.2185,0.642,2.917,0.1125,0.393,0.08549999999999999,0.311,0.307,0.8029999999999999,0.3045,5.6295
131,2004,ME,2975525.0,1327629,649691,677938,620282,648455,9201,7227,4353,4422,6015,7834,202,172,9638,9828,629645,658025,12128,10195,9239,9448,8383,10209,509,503,641148,669477,613173,641254,8739,6883,4078,4191,5918,7724,166,149,9074,9276,622001,650304,11392,9591,8706,8936,8161,9989,433,429,8543,8461,7109,7201,462,344,275,231,97,110,36,23,564,552,7644,7721,736,604,533,512,222,220,76,74,94.8136,0.8917999999999999,1.4418,2.3335999999999997,1.338,0.1072,1.4454,0.126,0.2314,0.056600000000000004,0.402,0.357,1.8472000000000002,2.2042,2.811,2.811,1.0497999999999998,0.30700000000000005,1.357,0.4316,1.7814,0.0606,0.2192,0.0804,0.17980000000000002,0.0974,0.4972,0.3102,3.3048
132,2004,MI,24061065.0,9877510,4845176,5032334,3919089,4022849,671956,742799,34307,34220,118484,126191,1723,1738,99617,104537,4010667,4118183,721393,796479,71840,75517,143310,150403,4995,5080,4622593,4817045,3729266,3841473,658422,728339,27353,27625,116834,124498,1118,1138,89600,93972,3811688,3927150,702564,776407,59940,63544,140093,147116,3977,3999,222583,215289,189823,181376,13534,14460,6954,6595,1650,1693,605,600,10017,10565,198979,191033,18829,20072,11900,11973,3217,3287,1018,1081,85.82433333333334,2.8796666666666666,2.9499999999999997,5.8293333333333335,3.3636666666666666,0.26233333333333336,3.626,0.2826666666666667,1.3186666666666667,-0.12400000000000004,1.1856666666666666,1.6013333333333335,4.811333333333334,6.413,4.239999999999999,4.239999999999999,3.6276666666666664,0.19266666666666665,3.8203333333333336,0.09866666666666668,0.35833333333333334,0.07666666666666667,0.283,0.04566666666666667,0.18066666666666667,0.33899999999999997,1.672,0.08600000000000001,0.7320000000000001
133,2004,MN,14734921.0,5310828,2635585,2675243,2293985,2331368,144021,138770,33967,33788,106749,112920,1517,1471,55346,56926,2345121,2383732,170348,166027,54142,55295,122581,128632,3480,3411,2503138,2556081,2181274,2230507,138862,133915,27602,28170,105340,111621,998,1006,49062,50862,2226649,2277329,162079,158142,44481,46442,120145,126285,2642,2678,132447,119162,112711,100861,5159,4855,6365,5618,1409,1299,519,465,6284,6064,118472,106403,8269,7885,9661,8853,2436,2347,838,733,75.30449999999999,2.298,1.57,3.8680000000000003,1.0594999999999999,0.07400000000000001,1.1325,0.0965,1.2575,0.998,0.361,1.354,1.4945,2.8485,1.8465,1.8465,0.9045000000000001,0.0675,0.9724999999999999,0.0415,0.139,0.028,0.16749999999999998,0.026000000000000002,0.135,0.128,1.149,0.029,0.27449999999999997
134,2004,MS,5124730.0,2970548,1443209,1527339,885537,904711,520861,584150,8534,8304,12642,14067,933,761,14702,15346,898146,917647,529182,593118,14036,14052,15886,17554,1735,1538,1395145,1493373,846291,877864,516256,580210,6765,7157,12256,13760,490,477,13087,13905,857596,889661,523706,588372,11493,12209,15108,16880,1096,1107,48064,33966,39246,26847,4605,3940,1769,1147,386,307,443,284,1615,1441,40550,27986,5476,4746,2543,1843,778,674,639,431,179.086,2.431,2.869,5.3,2.833,0.134,2.967,0.247,0.686,-0.117,1.239,0.933,4.206,5.138,5.221,5.221,2.638,0.273,2.911,0.218,2.543,0.052,0.366,0.06,0.476,0.166,1.39,0.095,4.3
135,2004,MT,1625692.0,990697,497234,493463,448325,443926,2735,1517,31552,32183,2588,3956,404,333,11630,11548,459448,455006,4770,3447,39572,40256,4770,6068,959,851,482616,479213,437009,432954,2496,1309,29785,30355,2490,3834,341,276,10495,10485,447090,443047,4254,3005,37002,37674,4459,5734,815,729,14618,14250,11316,10972,239,208,1767,1828,98,122,63,57,1135,1063,12358,11959,516,442,2570,2582,311,334,144,122,87.274,0.699,0.839,1.537,0.771,0.043,0.814,0.069,0.391,0.191,0.387,0.46,1.201,1.66,0.754,0.754,0.222,0.051,0.272,0.031,0.212,0.021,0.071,0.034,0.159,0.113,0.564,0.019,0.317
136,2004,NC,16836454.0,9574323,4670070,4904253,3415549,3508266,983608,1112675,74121,73904,105070,113636,5481,4909,86241,90863,3490181,3585709,1032413,1165693,105721,108354,126193,135482,9236,8849,4239063,4528823,3056464,3199119,952251,1082037,53182,56567,101560,110559,2801,2711,72805,77830,3119418,3265381,993741,1127506,78349,84976,120117,129895,5744,5891,431007,375430,359085,309147,31357,30638,20939,17337,3510,3077,2680,2198,13436,13033,370763,320328,38672,38187,27372,23378,6076,5587,3492,2958,146.0248,2.0793333333333335,2.1455,4.224666666666667,3.502333333333333,0.17400000000000002,3.6763333333333335,0.3495,0.9496666666666665,0.5438333333333333,1.2455,1.2988333333333333,4.921833333333333,6.220666666666666,4.992666666666667,4.992666666666667,3.7611666666666665,0.446,4.207,0.5766666666666667,2.561666666666667,0.09316666666666666,0.359,0.0765,0.47983333333333333,0.2245,0.8238333333333333,0.4745,4.783166666666666
137,2004,ND,1228890.0,674715,341076,333639,308533,301985,5109,3418,18246,18899,3572,3620,177,161,5439,5556,313617,307191,6690,4961,21359,22230,4724,4733,418,396,333717,327199,302647,296961,4866,3226,17524,18177,3494,3546,159,139,5027,5150,307363,301810,6286,4611,20373,21255,4586,4586,370,340,7359,6440,5886,5024,243,192,722,722,78,74,18,22,412,406,6254,5381,404,350,986,975,138,147,48,56,27.741,0.686,0.468,1.154,0.6,0.086,0.686,0.072,0.287,-0.266,0.188,0.359,0.874,1.233,0.555,0.555,0.544,0.048,0.592,0.06,0.114,0.031,0.083,0.033,0.044,0.186,0.522,0.021,0.092
138,2004,NE,3639811.0,1829542,908109,921433,818946,832203,43900,42412,11888,11791,16166,17542,1100,990,16109,16495,833755,847331,51670,50497,17808,17963,20349,21664,1825,1766,819074,841301,740493,761703,41790,40407,7246,7665,15577,16986,529,491,13439,14049,752856,774605,48527,47529,11633,12441,19303,20654,1095,1098,89035,80132,78453,70500,2110,2005,4642,4126,589,556,571,499,2670,2446,80899,72726,3143,2968,6175,5522,1046,1010,730,668,64.625,3.527,1.696,5.223,0.926,0.122,1.048,0.171,3.753,0.154,0.531,3.924,1.579,5.503,1.841,1.841,0.874,0.08,0.954,0.034,0.251,0.029,0.18,0.038,0.188,0.347,1.73,0.026,0.385
139,2004,NH,2005389.0,1316762,649537,667225,615024,633080,9263,7258,1844,1696,13805,15355,260,268,9341,9568,623976,642273,12555,10718,5562,5430,16757,18353,616,621,631038,648804,599434,617381,7915,6097,1408,1319,13653,15167,161,171,8467,8669,607608,625735,10687,9034,4780,4733,16420,17984,475,483,18499,18421,15590,15699,1348,1161,436,377,152,188,99,97,874,899,16368,16538,1868,1684,782,697,337,369,141,138,120.294,1.426,2.816,4.242,1.657,0.058,1.715,0.164,0.345,0.113,0.608,0.51,2.323,2.832,4.616,4.616,1.036,0.183,1.219,0.156,0.764,0.021,0.121,0.033,0.133,0.052,0.613,0.116,1.501
140,2004,NJ,20986204.0,8799446,4283799,4515647,3205619,3341226,604175,679523,26183,23840,365156,384984,3893,3870,78773,82204,3272220,3409794,647452,726882,46842,46095,394880,414797,7935,8196,3495577,3739066,2541618,2689215,531945,604368,6193,6523,358546,378336,1207,1264,56068,59360,2587908,2737491,559418,635348,19461,21391,384462,404408,4187,4628,788222,776581,664001,652011,72230,75155,19990,17317,6610,6648,2686,2606,22705,22844,684312,672303,88034,91534,27381,24704,10418,10389,3748,3568,125.341,2.9,4.257,7.157,3.699,0.334,4.033,0.326,0.393,-0.169,1.91,0.719,5.943,6.662,8.063,8.063,5.283,0.33,5.613,0.691,2.746,0.122,0.419,0.081,0.223,0.344,1.192,0.324,5.16
141,2004,NV,4716660.0,2702405,1364110,1338295,1074661,1031096,117209,114607,21629,21408,92763,112093,9648,9659,48200,49432,1115720,1072937,134191,132665,34608,34793,116006,135709,17597,17800,996248,987656,745595,718704,106319,103683,11511,12173,87488,106642,7791,7842,37544,38612,777409,751211,119713,117973,20020,21127,106658,126094,14119,14330,367862,350639,329066,312392,10890,10924,10118,9235,5275,5451,1857,1817,10656,10820,338311,321726,14478,14692,14588,13666,9348,9615,3478,3470,36.568,0.78,0.616,1.396,1.437,0.106,1.543,0.124,0.599,0.44,0.173,0.723,1.716,2.439,0.552,0.552,0.171,0.078,0.249,0.087,0.25,0.033,0.135,0.033,0.068,0.279,1.3,0.044,0.373
142,2004,NY,45826429.0,19399878,9389210,10010668,6803696,7102454,1566454,1817459,92459,90908,717087,772259,11759,12300,197755,215288,6964692,7274676,1683194,1950040,149957,154756,784795,843608,22142,24021,7697605,8270732,5524907,5813189,1306617,1522540,27351,29244,699672,754643,3679,4032,135379,147084,5632951,5928459,1377939,1603972,62018,68442,758505,816148,10822,12124,1691605,1739936,1278789,1289265,259837,294919,65108,61664,17415,17616,8080,8268,62376,68204,1331741,1346217,305255,346068,87939,86314,26290,27460,11320,11897,127.7856,2.1390000000000002,3.0548,5.1934,3.0228,0.08320000000000001,3.1058,0.23079999999999998,0.5056,0.10940000000000001,0.7668,0.7364,3.8726,4.609,5.8402,5.8402,2.9538,0.23359999999999997,3.1876,0.1032,0.476,0.024,0.13319999999999999,0.0322,0.1518,0.0982,0.9372,0.0716,0.9898
143,2004,OH,22475528.0,11539336,5634098,5905238,4735673,4926900,680511,747896,15304,14482,94835,103459,2733,2608,105042,109893,4832944,5027953,744501,816356,47126,48935,116796,125742,5741,5726,5450101,5732269,4583203,4785707,664703,731373,10659,10521,93362,101989,1742,1798,96432,100881,4672685,4878627,723320,794003,38906,41275,113917,122834,4333,4471,183997,172969,152470,141193,15808,16523,4645,3961,1473,1470,991,810,8610,9012,160259,149326,21181,22353,8220,7660,2879,2908,1408,1255,118.54650000000001,2.4677499999999997,3.0540000000000003,5.5215,3.6355,0.221,3.857,0.27175,0.856,-0.69775,1.3815,1.12775,5.23825,6.366,7.5135000000000005,7.5135000000000005,11.686250000000001,0.22899999999999998,11.9155,0.11599999999999999,0.588,0.07075,0.2385,0.043,0.24275000000000002,0.31625,1.4615,0.07925,1.4344999999999999
144,2004,OK,6426713.0,3759944,1860310,1899634,1414162,1441155,142128,143209,167292,170183,32073,35571,2809,2642,101846,106874,1507752,1538940,166511,169087,247087,254525,41541,45285,4719,4556,1683666,1742775,1268498,1313223,136319,137626,152965,157480,30836,34430,2119,2043,92929,97973,1354041,1403005,158087,160840,225994,235084,39242,43098,3680,3623,176644,156859,145664,127932,5809,5583,14327,12703,1237,1141,690,599,8917,8901,153711,135935,8424,8247,21093,19441,2299,2187,1039,933,134.56,3.247,2.338,5.585,2.65,0.312,2.963,0.344,1.946,1.291,1.052,2.289,4.014,6.304,3.83,3.83,1.912,0.25,2.162,0.267,1.199,0.062,0.22,0.078,0.311,0.496,1.824,0.092,1.983
145,2004,PA,25346880.0,12711160,6195979,6515181,5212458,5451591,686503,748546,20319,19763,174198,186945,3553,3624,98948,104712,5301002,5544366,747950,815611,47618,49572,199367,212679,7360,7546,5824771,6160125,4924498,5180277,637245,698140,8481,8741,170668,183606,1429,1491,82450,87870,4998653,5258387,686874,752648,29823,32591,193106,206880,4395,4558,371208,355056,287960,271314,49258,50406,11838,11022,3530,3339,2124,2133,16498,16842,302349,285979,61076,62963,17795,16981,6261,5799,2965,2988,136.3164,2.6672,3.4246000000000003,6.0912,3.9094,0.1692,4.0786,0.3324,0.5718,-0.3304,1.4504,0.9039999999999999,5.5292,6.433,8.0398,8.0398,10.3128,0.309,10.621599999999999,0.11860000000000001,0.5196,0.033600000000000005,0.1784,0.0332,0.2618,0.1658,1.1578,0.0726,1.42
146,2004,SD,1062722.0,816166,408434,407732,353981,353984,6492,4240,36032,36991,3744,4135,291,245,7894,8137,361292,361565,8749,6561,41051,42243,5063,5407,578,503,396309,397388,344824,346271,6206,4049,34279,35413,3684,4052,168,166,7148,7437,351460,353227,8232,6161,38775,40188,4904,5220,409,373,12125,10344,9157,7713,286,191,1753,1578,60,83,123,79,746,700,9832,8338,517,400,2276,2055,159,187,169,130,30.059,0.949,0.808,1.757,1.215,0.064,1.279,0.074,0.379,0.258,0.227,0.454,1.506,1.96,0.732,0.732,0.328,0.05,0.378,0.031,0.11,0.021,0.085,0.025,0.078,0.209,0.96,0.022,0.16
147,2004,TN,9529171.0,6355311,3097846,3257465,2484142,2577282,504643,565793,13981,12366,44605,49960,2910,2536,47565,49528,2527923,2622625,528725,591545,31788,30967,55270,60868,4860,4554,2939258,3124855,2347290,2463688,496330,557968,8360,8114,43384,48814,1431,1433,42463,44838,2386526,2504908,518004,581394,23648,24471,53014,58713,3012,3132,158588,132610,136852,113594,8313,7825,5621,4252,1221,1146,1479,1103,5102,4690,141397,117717,10721,10151,8140,6496,2256,2155,1848,1422,154.30666666666664,1.9646666666666668,2.567,4.531666666666666,3.3546666666666667,0.067,3.421666666666667,0.22666666666666666,0.5443333333333333,-0.35033333333333333,1.3676666666666666,0.7709999999999999,4.789333333333333,5.56,6.363333333333333,6.363333333333333,4.455666666666667,0.24433333333333332,4.7,0.08666666666666667,0.8536666666666667,0.026,0.4326666666666667,0.03133333333333333,0.32433333333333336,0.14666666666666667,1.156,0.028333333333333332,2.0993333333333335
148,2004,TX,30751860.0,25241971,12520270,12721701,10194200,10264300,1488283,1594402,129309,122682,492050,518567,15865,15638,200563,206112,10373972,10447964,1572151,1683449,202227,197857,559533,586682,27579,27882,7728595,7995612,5656631,5787447,1404126,1506655,40542,41039,471989,498396,9217,9420,146090,152655,5787145,5922644,1466444,1574101,87884,91454,525300,552519,17074,18067,4791675,4726089,4537569,4476853,84157,87747,88767,81643,20061,20171,6648,6218,54473,53457,4586827,4525320,105707,109348,114343,106403,34233,34163,10505,9815,113.0,2.3196666666666665,1.8259999999999998,4.145,1.7449999999999999,0.16133333333333333,1.9063333333333332,0.16833333333333333,0.5566666666666666,-0.08066666666666666,0.648,0.7253333333333334,2.5543333333333336,3.2793333333333337,3.3013333333333335,3.3013333333333335,1.1903333333333335,0.26433333333333336,1.4546666666666666,0.45799999999999996,1.993,0.08333333333333333,0.306,0.077,0.3586666666666667,0.2826666666666667,2.1983333333333337,0.24766666666666667,3.466666666666667
149,2004,UT,4195962.0,2775332,1394096,1381236,1283515,1273566,19309,14734,20632,20266,27274,31107,13677,12546,29689,29017,1311023,1300692,26524,21729,30032,29638,38614,42260,19999,18328,1207970,1206766,1117073,1117103,15366,11110,13341,13903,25731,29628,12701,11635,23758,23387,1139027,1138961,20994,16603,19572,20188,35668,39402,18335,16851,186126,174470,166442,156463,3943,3624,7291,6363,1543,1479,976,911,5931,5630,171996,161731,5530,5126,10460,9450,2946,2858,1664,1477,22.809,0.6665,0.649,1.3155000000000001,0.8745,0.048,0.9225,0.041999999999999996,0.111,-0.1945,0.1785,0.153,1.101,1.2545,0.615,0.615,0.21,0.0325,0.242,0.036,0.189,0.014,0.1475,0.024,0.064,0.1105,1.7925,0.0185,0.248
150,2004,VA,14233065.0,8023699,3938126,4085573,2843621,2894250,756926,826664,21753,19921,214318,238669,4279,3979,97229,102090,2929939,2983735,804350,878762,47107,47682,253758,278889,8817,8659,3606204,3779740,2565772,2640112,732195,801780,10456,10522,210467,234933,2572,2721,84742,89672,2640985,2718643,773213,847293,30437,33067,246525,271787,6339,6616,331922,305833,277849,254138,24731,24884,11297,9399,3851,3736,1707,1258,12487,12418,288954,265092,31137,31469,16670,14615,7233,7102,2478,2043,139.54866666666666,1.962,2.2283333333333335,4.19,4.953333333333333,0.10533333333333333,5.058666666666666,0.3626666666666667,0.932,0.5723333333333332,1.467666666666667,1.2946666666666666,6.5263333333333335,7.821000000000001,5.541333333333333,5.541333333333333,7.5136666666666665,0.36999999999999994,7.883666666666667,0.125,1.064,0.034,0.20466666666666666,0.03766666666666666,0.5896666666666667,0.12433333333333334,0.8483333333333333,0.07166666666666667,2.1430000000000002
151,2004,VT,1766719.0,625879,308263,317616,294804,303721,3640,2876,1191,1127,3562,4558,93,82,4973,5252,299618,308836,5194,4487,3677,3790,4786,5852,253,232,303617,312974,290943,299850,3398,2667,1036,995,3513,4491,78,67,4649,4904,295465,304641,4768,4093,3357,3486,4685,5726,221,208,4646,4642,3861,3871,242,209,155,132,49,67,15,15,324,348,4153,4195,426,394,320,304,101,126,32,24,135.168,2.627,3.6845,6.3115000000000006,3.43,0.0765,3.5065,0.23900000000000002,0.667,0.5035,0.8225,0.9059999999999999,4.33,5.236000000000001,6.5895,6.5895,2.1465,0.251,2.3975,0.1385,0.48250000000000004,0.027500000000000004,0.159,0.0345,0.20600000000000002,0.095,1.0205,0.088,1.0015
152,2004,WA,13895346.0,6742830,3358424,3384406,2769337,2774926,136572,117236,62534,60854,229208,267143,22091,21775,138682,142472,2894285,2903773,179008,160730,111311,112975,290520,328557,36985,36805,2961675,3019920,2429414,2464146,125671,107143,44574,44762,223109,261210,19874,19743,119033,122916,2536881,2575541,161791,144389,82940,86765,278180,316141,32738,32603,396749,364486,339923,310780,10901,10093,17960,16092,6099,5933,2217,2032,19649,19556,357404,328232,17217,16341,28371,26210,12340,12416,4247,4202,122.09475,0.44199999999999995,0.83425,1.276,0.9475,0.06975,1.0175,0.07225,0.396,-0.38425000000000004,0.6205,0.46875,1.638,2.1065,0.93725,0.93725,0.586,0.10149999999999999,0.68775,0.21825,1.85,0.03275,0.2045,0.053,0.17,0.051500000000000004,0.418,0.18575,3.4242500000000002
153,2004,WI,12638266.0,5690475,2824176,2866299,2503292,2534420,180674,187038,30373,30031,64657,68104,1340,1182,43840,45524,2544093,2576719,202156,209733,46441,47034,75374,78902,2950,2699,2647311,2705450,2347794,2394262,173143,179507,24296,24478,63405,66854,853,758,37820,39591,2383092,2431136,191563,199127,37244,38489,73263,76775,2219,2062,176865,160849,155498,140158,7531,7531,6077,5553,1252,1250,487,424,6020,5933,161001,145583,10593,10606,9197,8545,2111,2127,731,637,91.521,3.413,2.371,5.784,2.099,0.211,2.31,0.236,2.581,2.299,0.606,2.817,2.916,5.732,2.815,2.815,1.378,0.137,1.515,0.047,0.193,0.046,0.176,0.037,0.175,0.236,1.522,0.056,0.404
154,2004,WV,3749013.0,1854239,914308,939931,858662,888703,34462,29524,2154,1835,5982,6744,244,235,12804,12890,870907,901044,41377,36469,6869,6745,8014,8682,651,657,902229,929640,848460,879880,33652,28891,1859,1664,5871,6662,193,195,12194,12348,860156,891722,40224,35560,6293,6298,7763,8494,550,563,12079,10291,10202,8823,810,633,295,171,111,82,51,40,610,542,10751,9322,1153,909,576,447,251,188,101,94,136.0695,1.7715,2.8495,4.621,3.1515,0.095,3.2465,0.33499999999999996,0.238,-0.14450000000000002,1.8439999999999999,0.5735,5.0905000000000005,5.664,6.968999999999999,6.968999999999999,7.3665,0.3715,7.7379999999999995,0.079,0.5635,0.0295,0.1495,0.047,0.28200000000000003,0.20550000000000002,1.088,0.056,1.3405
155,2004,WY,1504777.0,564487,287785,276702,270088,259647,3083,2103,7320,7146,2073,2647,277,243,4944,4916,274815,264330,4371,3412,10015,9774,3210,3804,596,556,261248,252727,246463,238396,2703,1735,5899,5910,1917,2480,194,180,4072,4026,250368,242255,3746,2783,8030,7966,2924,3486,450,444,26537,23975,23625,21251,380,368,1421,1236,156,167,83,63,872,890,24447,22075,625,629,1985,1808,286,318,146,112,40.22825,0.672125,0.729125,1.401375,0.732125,0.051250000000000004,0.7829999999999999,0.06375,0.264,0.114125,0.210875,0.328375,0.994125,1.322375,0.676625,0.676625,0.332,0.043125,0.375,0.035625,0.20575,0.017875000000000002,0.08375,0.02925,0.21137499999999998,0.163,0.817125,0.025875,0.262625
156,2005,AL,7774147.0,4785437,2322988,2462449,1657051,1708508,587969,673265,16787,16096,26475,29246,2931,2236,31775,33098,1685590,1737861,602300,688725,31614,31442,32945,36006,4234,3719,2219208,2380041,1570120,1639766,581110,667181,12868,13271,25547,28540,1044,980,28519,30303,1595896,1666780,593948,681290,25967,27204,31378,34691,2003,2131,103780,82408,86931,68742,6859,6084,3919,2825,928,706,1887,1256,3256,2795,89694,71081,8352,7435,5647,4238,1567,1315,2231,1588,122.064,3.327,2.196,5.522,3.422,0.214,3.636,0.403,1.921,1.165,1.7,2.325,5.336,7.661,6.286,6.286,6.365,0.301,6.666,0.103,1.354,0.035,0.281,0.056,0.854,0.168,1.22,0.057,2.55
157,2005,AR,6538720.0,2921964,1434724,1487240,1159262,1187080,216407,238623,13178,13073,17947,20008,3573,3235,24357,25221,1181927,1210463,225508,248179,26094,26536,22225,24394,4576,4239,1334757,1399725,1069598,1108709,213186,235651,10003,10377,17181,19327,2952,2803,21837,22858,1089955,1129934,221472,244476,21388,22340,20970,23271,3745,3615,99967,87515,89664,78371,3221,2972,3175,2696,766,681,621,432,2520,2363,91972,80529,4036,3703,4706,4196,1255,1123,831,624,91.958,1.693,1.967,3.66,3.342,0.061,3.403,0.247,1.42,0.886,1.415,1.667,4.818,6.484,3.895,3.895,1.654,0.249,1.903,0.106,1.394,0.03,0.26,0.045,0.613,0.141,1.413,0.038,2.231
